"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2000","2000","ALL","Lek","0","Units",,,14642000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2001","2001","ALL","Lek","0","Units",,,14003000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2002","2002","ALL","Lek","0","Units",,,9275000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2003","2003","ALL","Lek","0","Units",,,8460000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2004","2004","ALL","Lek","0","Units",,,11896000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2005","2005","ALL","Lek","0","Units",,,8770000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2006","2006","ALL","Lek","0","Units",,,21735000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2007","2007","ALL","Lek","0","Units",,,31421000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2008","2008","ALL","Lek","0","Units",,,61575000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2009","2009","ALL","Lek","0","Units",,,64364000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2010","2010","ALL","Lek","0","Units",,,33381000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2011","2011","ALL","Lek","0","Units",,,29616000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2012","2012","ALL","Lek","0","Units",,,25219000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2013","2013","ALL","Lek","0","Units",,,32950000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2014","2014","ALL","Lek","0","Units",,,27071000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2015","2015","ALL","Lek","0","Units",,,25120550000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2016","2016","ALL","Lek","0","Units",,,12242000000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2017","2017","ALL","Lek","0","Units",,,21339900000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2018","2018","ALL","Lek","0","Units",,,21632300000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2019","2019","ALL","Lek","0","Units",,,21762790000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","NAT","National currency","2020","2020","ALL","Lek","0","Units",,,23994376000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2000","2000","ALL","Lek","0","Units",,,14367000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2001","2001","ALL","Lek","0","Units",,,13819000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2002","2002","ALL","Lek","0","Units",,,8529000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2003","2003","ALL","Lek","0","Units",,,8358000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2004","2004","ALL","Lek","0","Units",,,11629000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2005","2005","ALL","Lek","0","Units",,,8469000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2006","2006","ALL","Lek","0","Units",,,21567000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2007","2007","ALL","Lek","0","Units",,,31333000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2008","2008","ALL","Lek","0","Units",,,61380000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2009","2009","ALL","Lek","0","Units",,,64319000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2010","2010","ALL","Lek","0","Units",,,33308000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2011","2011","ALL","Lek","0","Units",,,29486000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2012","2012","ALL","Lek","0","Units",,,25141000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2013","2013","ALL","Lek","0","Units",,,32853000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2014","2014","ALL","Lek","0","Units",,,26971000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2015","2015","ALL","Lek","0","Units",,,25041000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2016","2016","ALL","Lek","0","Units",,,12242000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2017","2017","ALL","Lek","0","Units",,,21339000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2018","2018","ALL","Lek","0","Units",,,21590000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2019","2019","ALL","Lek","0","Units",,,21630000000,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","NAT","National currency","2020","2020","ALL","Lek","0","Units",,,23923676000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2000","2000","ALL","Lek","0","Units",,,509000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2001","2001","ALL","Lek","0","Units",,,733000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2002","2002","ALL","Lek","0","Units",,,903000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2003","2003","ALL","Lek","0","Units",,,793000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2004","2004","ALL","Lek","0","Units",,,872000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2005","2005","ALL","Lek","0","Units",,,883000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2006","2006","ALL","Lek","0","Units",,,698000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2007","2007","ALL","Lek","0","Units",,,748000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2008","2008","ALL","Lek","0","Units",,,989000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2009","2009","ALL","Lek","0","Units",,,1155000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2010","2010","ALL","Lek","0","Units",,,949000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2011","2011","ALL","Lek","0","Units",,,1078000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2012","2012","ALL","Lek","0","Units",,,925000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2013","2013","ALL","Lek","0","Units",,,1227000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2014","2014","ALL","Lek","0","Units",,,2136000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2015","2015","ALL","Lek","0","Units",,,1170000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2016","2016","ALL","Lek","0","Units",,,1786000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2017","2017","ALL","Lek","0","Units",,,1824000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2018","2018","ALL","Lek","0","Units",,,1715000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2019","2019","ALL","Lek","0","Units",,,1605000000,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","NAT","National currency","2020","2020","ALL","Lek","0","Units",,,1121686000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2000","2000","ALL","Lek","0","Units",,,14876000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2001","2001","ALL","Lek","0","Units",,,14552000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2002","2002","ALL","Lek","0","Units",,,9432000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2003","2003","ALL","Lek","0","Units",,,9151000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2004","2004","ALL","Lek","0","Units",,,12501000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2005","2005","ALL","Lek","0","Units",,,9352000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2006","2006","ALL","Lek","0","Units",,,22265000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2007","2007","ALL","Lek","0","Units",,,32081000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2008","2008","ALL","Lek","0","Units",,,62369000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2009","2009","ALL","Lek","0","Units",,,65474000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2010","2010","ALL","Lek","0","Units",,,34257000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2011","2011","ALL","Lek","0","Units",,,30564000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2012","2012","ALL","Lek","0","Units",,,26066000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2013","2013","ALL","Lek","0","Units",,,34080000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2014","2014","ALL","Lek","0","Units",,,29107000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2015","2015","ALL","Lek","0","Units",,,26211000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2016","2016","ALL","Lek","0","Units",,,14028000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2017","2017","ALL","Lek","0","Units",,,23163000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2018","2018","ALL","Lek","0","Units",,,23305000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2019","2019","ALL","Lek","0","Units",,,23235000000,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","NAT","National currency","2020","2020","ALL","Lek","0","Units",,,25045362000,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,110421156.94102,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,109000161.12999,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,70095912.369151,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,61524588.017978,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,93169404.470816,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,70617602.061357,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,176588442.90185,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,253972744.46726,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,501577842.11153,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,487110093.96493,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,242449465.1818,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,211073670.52666,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,181381937.75663,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,234855223.69337,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,193433092.62866,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,179805596.61297,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,89140343.978913,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,159039587.18079,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,169584096.69421,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,176958860.71317,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,193777446.12532,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,108347272.35157,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,107567894.49799,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,64458009.336549,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,60782802.204995,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,91078261.986476,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,68193896.448989,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,175223508.07749,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,253261449.42531,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,499989410.45563,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,486769531.6284,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,241919259.04782,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,210147158.60174,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,180820940.44726,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,234163844.12741,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,192718552.74233,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,179236200.83101,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,89140343.978913,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,159032879.76283,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,169252490.37911,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,175879110.96077,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,193206476.26801,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,3838571.8401163,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,5705714.3546588,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,6824432.2231098,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,5767021.075444,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,6829499.0499791,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,7110073.2748208,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,5670979.2107427,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,6046007.8565771,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,8056199.5265659,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,8741099.9709387,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,6892679.7416952,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,7682921.9620387,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,6652852.7072795,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,8745595.1281262,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,15262571.97203,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,8374519.986114,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,13004791.238877,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,13593700.393055,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,13444558.638266,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,13050669.121222,,
"ALB","Albania","I-MTN-RD","Road infrastructure maintenance","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,9058683.1028456,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2000","2000","EUR","Euro","0","Units",,,112185844.19169,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2001","2001","EUR","Euro","0","Units",,,113273608.85265,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2002","2002","EUR","Euro","0","Units",,,71282441.559659,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2003","2003","EUR","Euro","0","Units",,,66549823.280439,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2004","2004","EUR","Euro","0","Units",,,97907761.036455,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2005","2005","EUR","Euro","0","Units",,,75303969.72381,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2006","2006","EUR","Euro","0","Units",,,180894487.28823,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2007","2007","EUR","Euro","0","Units",,,259307457.28189,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2008","2008","EUR","Euro","0","Units",,,508045609.9822,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2009","2009","EUR","Euro","0","Units",,,495510631.59934,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2010","2010","EUR","Euro","0","Units",,,248811938.78952,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2011","2011","EUR","Euro","0","Units",,,217830080.56378,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2012","2012","EUR","Euro","0","Units",,,187473793.15454,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2013","2013","EUR","Euro","0","Units",,,242909439.25554,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2014","2014","EUR","Euro","0","Units",,,207981124.71436,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2015","2015","EUR","Euro","0","Units",,,187610720.81712,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2016","2016","EUR","Euro","0","Units",,,102145135.21779,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2017","2017","EUR","Euro","0","Units",,,172626580.15588,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2018","2018","EUR","Euro","0","Units",,,182697049.01738,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2019","2019","EUR","Euro","0","Units",,,188929780.08199,,
"ALB","Albania","I-INV-MTN-RD","Total road spending","EUR","Euro","2020","2020","EUR","Euro","0","Units",,,202265159.37086,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2000","2000","EUR","Euro","0","Units",,,130421616.05661,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2001","2001","EUR","Euro","0","Units",,,117318191.27851,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,77090021.483876,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,68452801.63076,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,93369528.949805,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,67889138.333754,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,166493940.43945,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,234802492.57571,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,454574607.83172,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,475164272.16371,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,245445499.3467,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,216892279.5518,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,183408538.18051,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2013","2013","EUR","Euro","0","Units",,,237279318.38028,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2014","2014","EUR","Euro","0","Units",,,194365702.3951,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2015","2015","EUR","Euro","0","Units",,,179805596.61297,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2016","2016","EUR","Euro","0","Units",,,87599513.725726,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2017","2017","EUR","Euro","0","Units",,,151691748.93061,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2018","2018","EUR","Euro","0","Units",,,152804669.35032,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2019","2019","EUR","Euro","0","Units",,,153261491.61119,,
"ALB","Albania","I-INV-TOT-INLD","Total inland transport infrastructure investment","EUR_CONST","Constant Euro","2020","2020","EUR","Euro","0","Units",,,168612210.80079,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2000","2000","EUR","Euro","0","Units",,,127972091.09994,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2001","2001","EUR","Euro","0","Units",,,115776625.38583,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2002","2002","EUR","Euro","0","Units",,,70889573.394715,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2003","2003","EUR","Euro","0","Units",,,67627484.16429,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2004","2004","EUR","Euro","0","Units",,,91273894.767761,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2005","2005","EUR","Euro","0","Units",,,65559077.827658,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2006","2006","EUR","Euro","0","Units",,,165207030.75489,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2007","2007","EUR","Euro","0","Units",,,234144887.17338,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2008","2008","EUR","Euro","0","Units",,,453135029.29291,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2009","2009","EUR","Euro","0","Units",,,474832061.73168,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2010","2010","EUR","Euro","0","Units",,,244908741.26718,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2011","2011","EUR","Euro","0","Units",,,215940226.73097,,
"ALB","Albania","I-INV-RD","Road infrastructure investment","EUR_CONST","Constant Euro","2012","2012","EUR","Euro","0","Units",,,182841272.78624,,
